folio,region,comuna,pco1,sexo,edad,ecivil,yaimcorh,yautcor,ytotcor,yautcorh,ymonecorh,ytotcorh,yoprcor,yoprcorh,ytrabajocor,ytrabajocorh,ypchautcor,ypc,ypchtrabajo,esc,educ,depen
830130110801,8,8301,1,1,63,1,0,678333,678333,960083,960083,960083,570000,570000,678333,960083,480042,480042,480042,12,5,NA
810130011001,8,8101,1,2,41,5,0,450000,464736,450000,464736,464736,100000,100000,100000,100000,90000,92947,20000,12,5,NA
1310910160101,13,13109,1,1,60,1,300000,380000,380000,590000,590000,890000,380000,380000,380000,590000,196667,296667,196667,12,6,NA
811010770101,8,8110,4,1,19,8,250000,NA,NA,837200,837200,1087200,NA,NA,NA,837200,279067,362400,279067,14,9,8
910110780201,9,9101,1,2,46,1,150000,120000,142143,420000,473038,623038,120000,120000,120000,420000,84000,124608,84000,12,5,NA
610210060301,6,6102,2,2,41,1,300000,1200000,1200000,4283333,4283333,4583333,1200000,1200000,1200000,3200000,1070833,1145833,800000,17,11,NA
610610012201,6,6106,2,2,52,2,100000,NA,NA,298167,312657,412657,NA,NA,NA,298167,99389,137552,99389,12,5,NA
830720011001,8,8307,13,2,40,8,150000,NA,104646,360362,465008,615008,NA,NA,NA,0,72072,123002,0,0,0,NA
830130091101,8,8301,2,2,72,1,260000,110000,110000,270000,270000,530000,NA,NA,NA,0,90000,176667,0,2,1,NA
611510110101,6,6115,1,1,49,2,100000,450000,452151,700000,702151,802151,450000,450000,450000,700000,233333,267384,233333,12,5,NA
610810020901,6,6108,5,1,32,8,250000,650000,650000,1280000,1384646,1634646,650000,650000,650000,980000,320000,408662,245000,17,11,NA
1210113390301,12,12101,1,1,33,2,0,200000,200000,200000,200000,200000,100000,100000,200000,200000,66667,66667,66667,8,2,NA
740530020901,7,7405,4,2,6,8,200000,833,833,273332,273332,473332,NA,NA,833,273332,68333,118333,68333,NA,1,1
110710350401,1,1107,6,1,2,8,0,NA,NA,1840000,1840000,1840000,NA,NA,NA,1140000,368000,368000,228000,NA,0,5
410210200401,4,4102,10,2,6,8,200000,NA,NA,270000,286557,486557,NA,NA,NA,270000,67500,121639,67500,NA,0,2
1312510050402,13,13125,4,1,31,8,250000,NA,NA,355000,477232,727232,NA,NA,NA,0,118333,242411,0,12,5,NA
1320110250101,13,13201,5,2,16,8,200000,NA,NA,536667,536667,736667,NA,NA,NA,536667,134167,184167,134167,10,3,1
210112311001,2,2101,4,2,17,8,300000,NA,NA,750000,750000,1050000,NA,NA,NA,750000,150000,210000,150000,12,5,1
1312410201901,13,13124,1,2,29,8,0,432250,447250,432250,447250,447250,236000,236000,432250,432250,432250,447250,432250,14,7,NA
1410130040601,14,14101,1,2,60,8,50000,80000,80000,80000,80000,130000,80000,80000,80000,80000,40000,65000,40000,6,2,NA
1510111220301,15,15101,5,1,18,8,0,NA,NA,291000,302019,302019,NA,NA,NA,291000,72750,75505,72750,11,4,1
1210113290101,12,12101,2,2,67,1,310000,NA,NA,175971,184684,494684,NA,NA,NA,0,58657,164895,0,8,2,NA
220111080301,2,2201,4,2,7,8,300000,NA,NA,2183333,2183333,2483333,NA,NA,NA,900000,727778,827778,300000,NA,1,1
220110530601,2,2201,1,1,35,1,0,700000,700000,700000,700000,700000,700000,700000,700000,700000,233333,233333,233333,12,5,NA
1313110150201,13,13131,2,1,55,1,150000,280000,280000,560000,635203,785203,280000,280000,280000,560000,140000,196301,140000,12,6,NA
730620011201,7,7306,4,1,26,8,120000,287000,287000,827000,937646,1057646,270000,270000,287000,827000,206750,264412,206750,15,7,NA
1310910130801,13,13109,7,2,67,6,100000,NA,104646,590000,698646,798646,NA,NA,NA,590000,73750,99831,73750,7,3,NA
1110111570201,11,11101,1,1,36,2,300000,1091667,1091667,2291667,2291667,2591667,1000000,1000000,1091667,2291667,1145834,1295834,1145834,17,11,NA
841610060101,16,16301,1,1,64,1,180000,207167,215009,379167,491655,671655,200000,200000,200000,372000,189584,335828,186000,8,3,NA
1510130100601,15,15101,2,2,61,2,200000,8333,8333,408333,408333,608333,NA,NA,NA,400000,204167,304167,200000,4,1,NA
220110150801,2,2201,14,1,29,1,350000,208791,208791,1016335,1016335,1366335,208791,208791,208791,1016335,203267,273267,203267,NA,99,NA
410110260901,4,4101,5,2,27,8,300000,400000,400000,820000,820000,1120000,200000,200000,400000,700000,273333,373333,233333,17,11,NA
1410110020601,14,14101,4,1,18,8,120000,NA,NA,776250,776250,896250,NA,NA,NA,776250,129375,149375,129375,12,6,NA
110110930401,1,1101,11,1,70,8,350000,123000,127932,393000,397932,747932,NA,NA,NA,270000,196500,373966,135000,4,1,NA
1310610050102,13,13106,1,1,38,1,200000,325000,325000,595000,617612,817612,320000,320000,325000,595000,198333,272537,198333,10,3,NA
820110020101,8,8201,13,2,17,8,150000,NA,11091,123000,146523,296523,NA,NA,NA,0,41000,98841,0,11,3,1
1410111080301,14,14101,4,2,17,8,185000,NA,11091,395750,432707,617707,NA,NA,NA,395750,98938,154427,98938,11,3,2
910111500401,9,9101,2,2,44,2,200000,NA,NA,1000000,1000000,1200000,NA,NA,NA,1000000,333333,400000,333333,12,5,NA
430230012101,4,4302,1,2,84,7,100000,NA,104646,364330,468976,568976,NA,NA,NA,364330,182165,284488,182165,4,1,NA
580410560201,5,5804,1,1,66,1,180000,1049000,1051151,1536458,1538609,1718609,NA,NA,NA,487458,384115,429652,121865,16,11,NA
530110220901,5,5301,1,1,68,1,400000,1305833,1305833,1497833,1501517,1901517,1200000,1200000,1276666,1276666,499278,633839,425555,17,11,NA
911410020201,9,9114,1,1,67,1,100000,84167,231167,284167,431167,531167,NA,NA,4167,204167,71042,132792,51042,4,1,NA
611030020501,6,6110,1,1,47,1,100000,530000,536453,530000,536453,636453,480000,480000,530000,530000,106000,127291,106000,15,8,NA
580410530401,5,5804,2,2,27,2,0,383333,383333,816666,816666,816666,300000,300000,383333,816666,408333,408333,408333,12,5,NA
410210100301,4,4102,4,1,4,8,120000,NA,NA,0,0,120000,NA,NA,NA,0,0,30000,0,NA,0,2
1010820010601,10,10108,2,1,29,2,0,700000,700000,1650000,1683157,1683157,700000,700000,700000,1650000,825000,841579,825000,12,5,NA
1510130050902,15,15101,5,2,8,8,80000,26000,26000,211000,211000,291000,NA,NA,NA,160000,70333,97000,53333,NA,1,1
811010050701,8,8110,1,1,83,7,150000,NA,104646,500000,604646,754646,NA,NA,NA,500000,166667,251549,166667,12,5,NA
1311010920401,13,13110,11,2,70,8,200000,180002,188101,340002,513778,713778,NA,NA,NA,0,113334,237926,0,6,2,NA
1311210200601,13,13112,4,2,13,8,150000,NA,7368,1050000,1093084,1243084,NA,NA,NA,1050000,262500,310771,262500,NA,1,2
1030110480301,10,10301,4,2,24,8,180000,NA,18459,490000,553915,733915,NA,NA,NA,490000,98000,146783,98000,15,8,NA
611730081501,6,6117,4,1,18,8,100000,NA,NA,515000,515000,615000,NA,NA,NA,515000,128750,153750,128750,12,5,NA
610111020301,6,6101,2,2,65,1,250000,200000,200000,800000,804000,1054000,NA,NA,NA,0,400000,527000,0,12,5,NA
140130011101,1,1401,1,2,58,5,30000,173333,173333,173333,173333,203333,170000,170000,173333,173333,173333,203333,173333,12,5,NA
841830031502,16,16108,1,2,30,8,50000,160000,189406,160000,189406,239406,100000,100000,100000,100000,80000,119703,50000,10,3,NA
140230010301,1,1402,4,1,10,8,120000,NA,NA,610000,648276,768276,NA,NA,NA,610000,101667,128046,101667,NA,1,1
1030530021501,10,10305,2,2,56,1,250000,8333,8333,2504166,2504166,2754166,NA,NA,8333,1920833,1252083,1377083,960417,12,5,NA
840110970401,16,16101,5,2,19,8,0,55000,55000,379167,379167,379167,NA,NA,NA,324167,189584,189584,162084,14,9,10
1312210291701,13,13122,2,1,54,1,250000,326250,326250,376019,543316,793316,290000,290000,292917,292917,125340,264439,97639,0,0,NA
1312010410801,13,13120,1,2,80,5,0,65000,178262,465000,578262,578262,65000,65000,65000,465000,232500,289131,232500,12,5,NA
1312910070701,13,13129,1,1,46,1,0,300000,300000,500000,500000,500000,300000,300000,300000,500000,125000,125000,125000,17,11,NA
840110740401,16,16101,5,2,10,8,0,NA,NA,289500,349125,349125,NA,NA,NA,189500,96500,116375,63167,NA,1,1
1311110130502,13,13111,5,1,24,8,300000,NA,NA,351667,356667,656667,NA,NA,NA,351667,175834,328334,175834,12,5,NA
730110550301,7,7301,1,1,54,2,150000,500000,500000,800000,800000,950000,500000,500000,500000,800000,400000,475000,400000,16,11,NA
1310610230701,13,13106,4,2,3,8,0,NA,NA,1599166,1599166,1599166,NA,NA,NA,1599166,228452,228452,228452,NA,0,99
920810050301,9,9208,1,1,49,1,350000,824167,824167,824167,824167,1174167,600000,600000,624167,624167,274722,391389,208056,16,9,NA
1420430050701,14,14204,1,1,44,2,86000,81667,81667,81667,125992,211992,80000,80000,81667,81667,20417,52998,20417,6,1,NA
620130011201,6,6201,1,1,68,1,0,3675000,3708157,3675000,3845960,3845960,3000000,3000000,3150000,3150000,1225000,1281987,1050000,15,8,NA
1311010220501,13,13110,10,1,1,8,250000,NA,NA,1538750,1549240,1799240,NA,NA,NA,1328750,256458,299873,221458,NA,0,NA
810710090101,8,8107,4,1,44,2,300000,685416,685416,1277916,1419240,1719240,450000,450000,652083,1034583,116174,156295,94053,12,5,NA
840630041901,16,16103,1,1,50,1,80000,200000,200000,200000,304646,384646,200000,200000,200000,200000,100000,192323,100000,0,0,NA
320210160401,3,3202,13,2,38,8,100000,260000,260000,1210000,1326646,1426646,250000,250000,260000,510000,403333,475549,170000,15,9,NA
110710501501,1,1107,10,1,12,8,350000,NA,NA,900000,900000,1250000,NA,NA,NA,900000,300000,416667,300000,NA,1,2
820510130101,8,8205,2,2,60,2,50000,NA,NA,206834,206834,256834,NA,NA,NA,202667,103417,128417,101334,4,1,NA
1310210050201,13,13102,1,1,80,7,300000,300000,300000,620000,628713,928713,NA,NA,NA,120000,124000,185743,24000,12,5,NA
510911240201,5,5109,10,1,11,8,250000,NA,NA,693333,722313,972313,NA,NA,NA,643333,138667,194463,128667,NA,1,2
910620030401,9,9106,1,1,27,2,80000,800000,800000,1012667,1024337,1104337,800000,800000,800000,1012667,253167,276084,253167,12,6,NA
210110960301,2,2101,4,1,14,8,400000,NA,NA,3150000,3150000,3550000,NA,NA,NA,3000000,787500,887500,750000,NA,2,2
921010010101,9,9210,4,2,4,8,150000,NA,NA,401750,401750,551750,NA,NA,NA,401750,80350,110350,80350,NA,0,5
410310120401,4,4103,1,2,50,2,100000,NA,114646,360000,579292,679292,NA,NA,NA,360000,180000,339646,180000,3,1,NA
1510112250701,15,15101,2,2,35,1,300000,350000,350000,1054167,1054167,1354167,350000,350000,350000,1054167,263542,338542,263542,12,5,NA
1030110421601,10,10301,1,1,32,1,150000,280000,280000,280000,280000,430000,270000,270000,280000,280000,70000,107500,70000,12,6,NA
830510140501,8,8305,1,1,27,2,100000,1083333,1083333,2134166,2134166,2234166,500000,500000,1050000,2080000,426833,446833,416000,12,6,NA
550110150101,5,5501,4,1,3,8,180000,NA,14775,555000,628692,808692,NA,NA,NA,555000,111000,161738,111000,NA,0,5
811010300101,8,8110,1,2,51,1,100000,266500,281203,486500,501203,601203,220000,220000,266500,486500,162167,200401,162167,12,5,NA
840110041001,16,16101,1,2,71,8,390000,180000,180000,500000,500000,890000,NA,NA,NA,0,250000,445000,0,10,3,NA
420220021401,4,4202,5,1,18,8,100000,300000,300000,700000,700000,800000,300000,300000,300000,700000,350000,400000,350000,9,3,1
630210020701,6,6302,11,1,29,8,300000,1187334,1187334,1557621,1557621,1857621,784000,784000,1168167,1538454,778811,928811,769227,14,7,11
1420320031101,14,14203,1,1,47,2,95000,451667,451667,728334,728334,823334,450000,450000,451667,728334,242778,274445,242778,12,5,NA
810610400401,8,8106,2,2,46,1,100000,NA,NA,362500,362500,462500,NA,NA,NA,362500,90625,115625,90625,12,5,NA
810130012201,8,8101,5,2,21,8,250000,NA,NA,300000,300000,550000,NA,NA,NA,300000,150000,275000,150000,16,9,10
830230021701,8,8302,1,1,63,8,0,300000,300000,1040000,1044932,1044932,300000,300000,300000,900000,346667,348311,300000,8,3,NA
920110220101,9,9201,1,1,46,1,250000,805000,805000,1508333,1508333,1758333,800000,800000,805000,1508333,377083,439583,377083,19,12,NA
1420130030401,14,14201,1,1,53,1,0,625000,625000,625000,654550,654550,300000,300000,625000,625000,208333,218183,208333,8,2,NA
560410060101,5,5604,1,1,53,2,300000,300000,333157,300000,344248,644248,300000,300000,300000,300000,100000,214749,100000,15,8,NA
910110690101,9,9101,1,2,54,8,150000,60000,81714,100000,143896,293896,60000,60000,60000,70000,33333,97965,23333,7,1,NA
510210030401,5,5102,10,1,25,8,200000,424500,424500,841500,848500,1048500,220000,220000,424500,424500,420750,524250,212250,16,9,9
921110160401,9,9211,1,1,85,1,450000,154125,154125,704872,704872,1154872,NA,NA,NA,302083,234957,384957,100694,4,1,NA
1340210060201,13,13402,1,2,59,2,200000,NA,NA,0,0,200000,NA,NA,NA,0,0,100000,0,11,4,NA
911620031601,9,9116,9,1,24,2,200000,265000,265000,415000,445515,645515,250000,250000,265000,355000,69167,107586,59167,12,5,NA
810210600601,8,8102,4,2,3,8,420000,NA,NA,623333,666803,1086803,NA,NA,NA,623333,124667,217361,124667,NA,0,5
510110630801,5,5101,4,2,11,8,150000,NA,11091,280000,309550,459550,NA,NA,NA,280000,70000,114888,70000,NA,1,2
730430011101,7,7304,4,2,17,8,0,NA,NA,661417,703377,703377,NA,NA,NA,661417,132283,140675,132283,10,4,4
410110721501,4,4101,4,2,13,8,250000,NA,NA,900000,933157,1183157,NA,NA,NA,900000,225000,295789,225000,NA,1,2
1010410010401,10,10104,1,2,63,2,90000,270000,270000,483000,587646,677646,270000,270000,270000,270000,161000,225882,90000,12,5,NA
810210670201,8,8102,1,2,42,1,160000,NA,NA,1956500,1956500,2116500,NA,NA,NA,1956500,489125,529125,489125,12,5,NA
1312010581501,13,13120,5,1,25,8,0,NA,NA,862500,862500,862500,NA,NA,NA,850000,287500,287500,283333,16,9,9
920630020901,9,9206,5,2,14,8,40000,NA,NA,25000,169109,209109,NA,NA,NA,25000,6250,52277,6250,NA,2,1
410210851301,4,4102,2,2,62,1,200000,NA,104646,602500,707146,907146,NA,NA,NA,602500,301250,453573,301250,7,1,NA
730410160901,7,7304,1,1,56,1,150000,376800,376800,723253,723253,873253,300000,300000,376800,673253,144651,174651,134651,8,2,NA
1510110630501,15,15101,1,1,55,1,200000,480000,480000,480000,488713,688713,280000,280000,480000,480000,160000,229571,160000,12,5,NA
550610090201,5,5506,4,2,16,8,200000,NA,NA,622083,628889,828889,NA,NA,NA,272083,207361,276296,90694,10,3,2
1350420013201,13,13504,1,2,87,7,130000,154000,154000,322000,322000,452000,NA,NA,NA,168000,161000,226000,84000,3,1,NA
530110560801,5,5301,1,1,33,8,0,1671167,1671167,1671167,1671167,1671167,832000,832000,1671167,1671167,1671167,1671167,1671167,16,9,NA
1120220031301,11,11202,4,2,18,8,300000,NA,11091,504167,590404,890404,NA,NA,NA,504167,100833,178081,100833,12,5,2
1311911040701,13,13119,5,2,18,8,0,NA,NA,323333,323333,323333,NA,NA,NA,323333,80833,80833,80833,11,3,NA
1010111070901,10,10101,4,2,17,8,0,NA,NA,900000,904302,904302,NA,NA,NA,900000,225000,226076,225000,11,3,2
1410111400501,14,14101,2,1,53,1,150000,40000,40000,302917,302917,452917,40000,40000,40000,302917,151459,226459,151459,8,2,NA
631030031201,6,6310,1,2,43,5,0,750000,750000,1026000,1026000,1026000,750000,750000,750000,1026000,342000,342000,342000,12,5,NA
911730021701,9,9117,2,2,48,2,100000,NA,18459,120000,173316,273316,NA,NA,NA,120000,30000,68329,30000,10,3,NA
310310120201,3,3103,10,1,33,8,250000,482000,482000,602000,634703,884703,330000,330000,482000,482000,301000,442352,241000,8,2,NA
840110550301,16,16101,10,1,19,8,150000,NA,NA,720000,760569,910569,NA,NA,NA,270000,120000,151762,45000,11,3,1
110112411201,1,1101,10,2,9,8,400000,NA,NA,605000,640980,1040980,NA,NA,NA,605000,151250,260245,151250,NA,1,2
740130041701,7,7401,5,2,60,8,80000,NA,33157,129667,228928,308928,NA,NA,NA,667,43222,102976,222,8,2,NA
410111390401,4,4101,13,2,9,8,200000,NA,NA,180000,296946,496946,NA,NA,NA,180000,30000,82824,30000,NA,1,1
1311411522201,13,13114,5,1,46,8,350000,NA,NA,186509,226800,576800,NA,NA,NA,0,93255,288400,0,18,11,NA
820130021401,8,8201,4,1,24,8,150000,NA,NA,181667,206974,356974,NA,NA,NA,181667,45417,89244,45417,17,9,8
1312210301001,13,13122,13,2,4,8,200000,NA,NA,398500,398500,598500,NA,NA,NA,302500,44278,66500,33611,NA,0,6
1340110260801,13,13401,1,2,53,8,100000,50000,57368,155000,162368,262368,50000,50000,50000,50000,31000,52474,10000,7,1,NA
1313010050301,13,13130,5,2,63,8,300000,90000,90000,310000,310000,610000,NA,NA,NA,0,155000,305000,0,10,4,NA
1310110540503,13,13101,1,1,32,8,0,401200,401200,401200,401200,401200,151200,151200,401200,401200,401200,401200,401200,14,8,NA
570110050101,5,5701,5,2,22,8,0,NA,NA,402500,402500,402500,NA,NA,NA,402500,201250,201250,201250,16,9,8
1312810060201,13,13128,8,2,69,5,0,350000,350000,3053333,3055484,3055484,270000,270000,270000,2973333,436190,436498,424762,1,1,NA
1510111911801,15,15101,1,2,74,7,400000,1120000,1120000,1120000,1132675,1532675,NA,NA,NA,0,560000,766338,0,22,11,NA
1311810140401,13,13118,10,1,30,8,250000,NA,NA,253000,253000,503000,NA,NA,NA,0,42167,83833,0,14,8,NA
210110820201,2,2101,1,2,40,8,0,350000,350000,350000,353684,353684,350000,350000,350000,350000,175000,176842,175000,16,11,NA
430110490101,4,4301,4,1,17,8,300000,NA,NA,552994,566362,866362,NA,NA,NA,252994,110599,173272,50599,12,5,2
1030530021201,10,10305,2,2,41,1,100000,NA,NA,1170000,1170000,1270000,NA,NA,NA,1170000,234000,254000,234000,12,5,NA
810110910801,8,8101,10,2,2,8,120000,NA,11091,340000,383849,503849,NA,NA,NA,340000,85000,125962,85000,NA,0,NA
610810130101,6,6108,5,2,40,5,150000,200000,200000,610000,664586,814586,200000,200000,200000,530000,122000,162917,106000,8,2,NA
1340110470701,13,13401,1,2,53,1,0,407500,407500,576099,576099,576099,400000,400000,400000,400000,288050,288050,200000,16,11,NA
410230020201,4,4102,2,2,33,1,300000,900000,911019,1900000,1911019,2211019,900000,900000,900000,1900000,633333,737006,633333,17,9,NA
510110311501,5,5101,1,1,66,5,300000,1400000,1400000,1400000,1400000,1700000,1300000,1300000,1400000,1400000,1400000,1700000,1400000,12,5,NA
610810060201,6,6108,10,1,19,8,150000,260000,260000,340000,444646,594646,260000,260000,260000,260000,170000,297323,130000,13,9,10
1420110130101,14,14201,1,1,66,1,120000,720000,720000,720000,720000,840000,500000,500000,500000,500000,240000,280000,166667,8,2,NA
730110920801,7,7301,1,1,45,2,150000,270000,270000,710000,747295,897295,270000,270000,270000,690000,142000,179459,138000,8,2,NA
1312311371201,13,13123,1,2,76,8,350000,500000,650000,500000,650000,1000000,NA,NA,NA,0,500000,1000000,0,17,11,NA
110711000202,1,1107,2,2,22,1,300000,NA,NA,268000,268000,568000,NA,NA,NA,268000,53600,113600,53600,12,5,NA
1420110160601,14,14201,1,1,63,1,80000,150000,163000,500000,524019,604019,150000,150000,150000,450000,125000,151005,112500,6,2,NA
1340130011601,13,13401,9,1,33,1,200000,NA,NA,253755,253755,453755,NA,NA,NA,253755,50751,90751,50751,15,8,NA
730230022401,7,7302,4,2,5,8,50000,NA,11091,830000,870641,920641,NA,NA,NA,830000,207500,230160,207500,NA,0,1
611130011001,6,6111,2,2,42,1,450000,NA,11091,1536167,1651904,2101904,NA,NA,NA,1536167,384042,525476,384042,10,3,NA
1020920031601,10,10209,1,1,58,1,100000,300000,300000,900000,900000,1000000,300000,300000,300000,500000,225000,250000,125000,8,2,NA
610110870301,6,6101,4,2,13,8,0,NA,NA,520000,520000,520000,NA,NA,NA,520000,130000,130000,130000,NA,2,2
1210111860301,12,12101,1,1,60,1,300000,415833,421833,1552269,1591426,1891426,400000,400000,415833,1552269,388067,472857,388067,11,3,NA
631030031001,6,6310,5,2,43,8,100000,300000,300000,450000,450000,550000,300000,300000,300000,300000,150000,183333,100000,12,5,NA
630730010601,6,6307,10,1,5,8,100000,NA,NA,643000,649806,749806,NA,NA,NA,540000,160750,187452,135000,NA,0,1
911110100301,9,9111,4,1,12,8,0,NA,11091,628750,673075,673075,NA,NA,NA,628750,157188,168269,157188,NA,1,2
611210020401,6,6112,5,2,28,2,200000,100000,100000,536667,583870,783870,100000,100000,100000,536667,76667,111981,76667,15,8,NA
1410110021501,14,14101,5,1,17,8,100000,NA,11091,170000,216825,316825,NA,NA,NA,0,34000,63365,0,11,3,2
910110760201,9,9101,2,2,53,1,120000,NA,NA,362515,362515,482515,NA,NA,NA,362515,90629,120629,90629,12,5,NA
1310110951201,13,13101,11,2,28,8,0,400000,400000,750000,750000,750000,400000,400000,400000,750000,375000,375000,375000,12,5,NA
1010910190401,10,10109,1,1,54,1,200000,480000,480000,868164,868164,1068164,440000,440000,480000,868164,217041,267041,217041,12,5,NA
1330230080401,13,13302,2,1,80,1,300000,NA,109578,661667,901757,1201757,NA,NA,NA,370000,165417,300439,92500,0,0,NA
910810171001,9,9108,2,2,47,1,150000,242277,260664,1022277,1040664,1190664,242277,242277,242277,1022277,204455,238133,204455,8,2,NA
420310240401,4,4203,5,1,41,5,150000,320000,320000,320000,429578,579578,270000,270000,320000,320000,160000,289789,160000,12,5,NA
1312810182101,13,13128,5,1,25,8,150000,NA,104646,40000,144646,294646,NA,NA,NA,0,20000,147323,0,0,0,NA
840930031401,16,16303,4,2,22,8,80000,NA,NA,312833,348588,428588,NA,NA,NA,312833,78208,107147,78208,16,9,8
1320110680201,13,13201,1,1,64,1,350000,300000,300000,420000,431052,781052,300000,300000,300000,420000,140000,260351,140000,12,5,NA
420230010701,4,4202,1,1,60,2,100000,72083,79451,262083,321183,421183,45000,45000,72083,182083,52417,84237,36417,4,1,NA
1020830031301,10,10208,4,1,9,8,150000,NA,NA,2094074,2094074,2244074,NA,NA,NA,1895074,523519,561019,473769,NA,1,2
110110520301,1,1101,1,2,56,8,0,200000,200000,200000,200000,200000,200000,200000,200000,200000,100000,100000,100000,12,5,NA
1410112401001,14,14101,5,1,33,8,350000,NA,NA,200000,200000,550000,NA,NA,NA,0,100000,275000,0,12,5,NA
1320110321401,13,13201,4,2,20,8,150000,NA,NA,480000,480000,630000,NA,NA,NA,480000,160000,210000,160000,13,9,10
912030010101,9,9120,2,2,62,1,100000,NA,NA,106667,216245,316245,NA,NA,NA,106667,53334,158123,53334,8,2,NA
1311410341001,13,13114,1,1,63,1,1000000,1741667,1741667,3735000,3735000,4735000,1000000,1000000,1000000,2493333,747000,947000,498667,17,11,NA
1420210020901,14,14202,4,2,19,8,0,NA,NA,500000,511052,511052,NA,NA,NA,500000,100000,102210,100000,12,5,NA
310110470101,3,3101,4,2,31,8,200000,150000,161052,150000,161052,361052,150000,150000,150000,150000,25000,60175,25000,10,3,NA
1320110570701,13,13201,2,2,59,1,300000,472500,472500,2519583,2624229,2924229,400000,400000,472500,2411250,839861,974743,803750,12,5,NA
710110980201,7,7101,1,2,46,8,150000,431667,445851,431667,445851,595851,300000,300000,335000,335000,215834,297926,167500,12,5,NA
830510030801,8,8305,2,2,40,1,80000,NA,25827,278458,359149,439149,NA,NA,NA,278458,34807,54894,34807,1,1,NA
630110100501,6,6301,4,2,16,8,300000,NA,NA,1020000,1020000,1320000,NA,NA,NA,1020000,170000,220000,170000,9,3,3
1312010400301,13,13120,2,2,36,2,0,2000000,2000000,4200000,4200000,4200000,2000000,2000000,2000000,3700000,2100000,2100000,1850000,19,12,NA
1311911220102,13,13119,4,2,1,8,300000,NA,NA,1489686,1489686,1789686,NA,NA,NA,1229686,496562,596562,409895,NA,0,NA
1010210051101,10,10102,1,2,46,8,0,4705000,4705000,4705000,4705000,4705000,3000000,3000000,3705000,3705000,2352500,2352500,1852500,17,11,NA
1311411320201,13,13114,1,1,82,1,350000,206000,210932,206000,320510,670510,NA,NA,NA,0,103000,335255,0,8,3,NA
510110160301,5,5101,2,2,63,1,250000,525000,525000,1346000,1346000,1596000,NA,NA,NA,200000,673000,798000,100000,15,8,NA
831110010101,8,8311,5,2,23,8,120000,150000,168459,690000,742641,862641,NA,NA,NA,540000,138000,172528,108000,12,5,NA
1311411290501,13,13114,2,2,77,1,400000,149907,202264,755495,838147,1238147,NA,NA,NA,400000,251832,412716,133333,10,3,NA
912030011901,9,9120,2,1,53,1,160000,230000,230000,236667,244035,404035,230000,230000,230000,236667,118334,202018,118334,7,1,NA
1510110890201,15,15101,5,1,37,8,300000,594875,594875,594875,699521,999521,593875,593875,594875,594875,297438,499761,297438,14,8,NA
1210113600101,12,12101,2,1,34,2,0,NA,NA,402083,423174,423174,NA,NA,NA,402083,201042,211587,201042,12,5,NA
820510190201,8,8205,14,1,32,8,180000,650000,650000,1950000,1950000,2130000,650000,650000,650000,1950000,650000,710000,650000,12,5,NA
1020810110501,10,10208,5,1,30,2,80000,NA,NA,400000,529369,609369,NA,NA,NA,400000,100000,152342,100000,9,4,NA
1311411101801,13,13114,1,1,62,1,800000,3181666,3181666,4531666,4531666,5331666,2000000,2000000,2173333,2373333,1132917,1332917,593333,17,11,NA
1030420010101,10,10304,13,2,34,8,190000,658311,658311,1341811,1482850,1672850,658311,658311,658311,1341811,223635,278808,223635,15,8,NA
910110841601,9,9101,1,2,62,5,180000,425000,425000,425000,425000,605000,250000,250000,250000,250000,425000,605000,250000,14,7,NA
810710140101,8,8107,4,1,44,8,180000,545524,545524,1350524,1350524,1530524,545524,545524,545524,845524,337631,382631,211381,15,8,NA
740430030501,7,7404,4,2,18,8,50000,NA,11091,972917,1024048,1074048,NA,NA,NA,872917,162153,179008,145486,12,5,1
810110720101,8,8101,5,2,5,8,100000,NA,11091,230000,263273,363273,NA,NA,NA,230000,76667,121091,76667,NA,0,2
210110952001,2,2101,14,2,23,8,0,150000,150000,650000,650000,650000,150000,150000,150000,500000,216667,216667,166667,14,7,10
1030220010301,10,10302,1,2,46,1,150000,350000,350000,1000000,1000000,1150000,350000,350000,350000,800000,333333,383333,266667,6,1,NA
410210640701,4,4102,4,1,0,8,0,NA,NA,449000,471038,471038,NA,NA,NA,449000,112250,117760,112250,NA,0,5
510210040201,5,5102,5,2,15,8,200000,NA,NA,835000,835000,1035000,NA,NA,NA,675000,278333,345000,225000,9,3,2
1312311150101,13,13123,1,1,80,1,700000,1248000,1248000,2288000,2288000,2988000,513000,513000,513000,1113000,762667,996000,371000,17,12,NA
831130020601,8,8311,2,2,73,1,100000,NA,109578,1667,220823,320823,NA,NA,NA,1667,834,160412,834,4,1,NA
910111370301,9,9101,2,2,67,1,0,460000,510000,640000,766000,766000,320000,320000,320000,320000,320000,383000,160000,6,2,NA
1240110210601,12,12401,2,2,56,1,350000,300000,324002,800000,932568,1282568,300000,300000,300000,800000,200000,320642,200000,3,1,NA
1030111220101,10,10301,10,2,13,8,120000,NA,11091,515000,592962,712962,NA,NA,NA,350000,128750,178241,87500,NA,1,1
831130010401,8,8311,2,2,53,2,100000,NA,NA,25000,234292,334292,NA,NA,NA,25000,8333,111431,8333,6,1,NA
110710470901,1,1107,1,2,37,8,400000,500000,500000,500000,500000,900000,500000,500000,500000,500000,250000,450000,250000,15,9,10
920230011401,9,9202,2,2,34,2,50000,50000,108812,474167,532979,582979,NA,NA,50000,474167,94833,116596,94833,8,2,NA
